Attr1,Attr2,Attr3,Attr4,Attr6,Attr8,Attr9,Attr10,Attr11,Attr12,Attr16,Attr17,Attr22,Attr25,Attr26,Attr29,Attr33,Attr34,Attr35,Attr40,Attr46,Attr48,Attr50,Attr51,Attr55,Attr63,class
-0.043872911,0.041123187,-0.350805603,-0.203940607,-0.000308849,-0.407621397,-0.305867243,-0.045534271,-0.216619595,-0.147422683,-0.464747879,-0.414747487,-0.251100755,-0.030419846,-0.45588389,0.271252782,-0.52271121,-0.616904186,-0.296725051,-0.151507954,-0.218378469,-0.050279942,-0.242752513,0.93316353,-0.116143208,-0.541323626,0
-0.058376186,0.070771109,-1.682053197,-0.299959669,-0.0136022,-0.492961297,1.449860693,-0.080745172,-0.266130309,-0.162934327,0.937358944,-0.500985427,-0.321791243,-0.182121404,1.06244144,-0.57178958,-0.37063603,0.152038655,-0.345418874,-0.201859156,-0.32827233,-3.05015595,-0.531357002,1.586629799,-0.198962803,-0.214143488,0
-0.0622131,-0.031915548,0.692079868,0.014603617,-0.0136022,0.084679201,-0.42128066,0.049520203,-0.272238397,-0.159751328,-0.089336025,0.052380953,-0.321791243,-0.095889299,-0.043041944,2.125123928,-0.359189639,0.0163859,-0.232054029,-0.192645521,0.002911245,-0.466772468,0.260836489,-0.380963203,3.71099744,-0.333388969,0
-0.01099248,0.03428296,0.222726937,-0.151059501,-0.04498986,-0.377189111,0.01834497,-0.034457343,0.035870141,-0.112964563,-0.368911842,-0.390086594,0.015920011,-0.041080118,-0.375942299,1.092863108,-0.431659829,-0.040279175,-0.011692964,-0.196768747,-0.127614063,0.171078117,-0.055217425,0.858849436,0.321892293,-0.412915717,0
0.087052606,-0.004110649,0.088484124,-0.145096898,0.031677845,-0.192032883,-0.246083431,0.007987591,0.248825017,-0.009101322,-0.010362852,-0.196333175,0.408374827,0.107130842,0.041991618,0.149853508,-0.34350253,-0.511998435,0.476648587,-0.185152198,-0.180923599,0.413873513,-0.030004048,0.273358592,-0.057725005,-0.339169892,0
0.14956983,-0.018790082,1.522382366,0.047905393,0.073174425,-0.069424715,-0.281723781,0.028618956,0.694570525,0.137150875,0.311024006,-0.082502102,0.616759772,0.160153258,0.196398382,0.13576121,0.214606527,-0.458303348,0.721023706,-0.133283885,-0.048011298,0.728444522,0.733028284,0.150357294,0.142695858,0.218532909,0
0.148487866,-0.019250259,-0.131418751,-0.163809324,0.035299832,-0.187975245,-0.300961905,-0.009824672,0.663056931,0.154583723,0.462426902,-0.078366891,0.571329083,0.061353491,0.383083063,0.831421623,0.334019918,-0.465620202,0.66774668,-0.127020132,-0.033856841,0.504889488,-0.1074947,0.013123155,0.016153323,0.317076437,0
-0.006625178,-0.017860477,0.229301471,-0.112514018,0.028734764,-0.096423313,-0.287472224,0.021452394,-0.022746801,-0.071098274,-0.135679389,-0.090697338,0.111941678,0.141735263,-0.156760015,0.246738056,-0.253455218,-0.548522287,0.129018456,-0.160795077,-0.123931671,0.132884887,0.050031073,0.015650846,-0.019811723,-0.264062537,0
-0.037604283,0.050916413,-0.93198295,-0.250831621,-0.0136022,-0.435416611,0.680718953,-0.055138577,-0.113506782,-0.146646599,-0.408061784,-0.44658861,-0.118579182,-0.085244104,-0.3921911,-0.264401332,-0.287806206,0.375073916,-0.135692533,-0.191913599,-0.161981195,-0.030663652,-0.353174765,1.278757123,-0.176122061,-0.318892022,0
0.097331262,0.03344354,0.165314436,-0.152729876,-0.0136022,-0.373865301,2.087861276,-0.033392479,0.499277343,0.001494597,-0.107261289,-0.386891204,0.486891822,-0.024554434,-0.153182297,-1.155445584,0.157776196,1.321081761,0.509638982,-0.170436818,-0.117027535,0.593030509,-0.106800754,0.73044277,-0.132004113,0.129464291,0
0.316721976,-0.036593635,0.219477894,-0.053078277,-0.013751933,0.145896953,-0.142611448,0.055454691,1.295979112,0.66497232,1.198659736,0.11102576,1.256736267,0.2036915,1.135251134,-0.368478824,-0.229759179,0.200754084,1.378517352,0.00024749,0.12374061,1.191166686,-0.029078787,-0.540052141,-0.097724651,-0.109461915,0
-0.066670791,0.037705386,-1.398889543,-0.297253239,-0.0164128,-0.456297358,-0.324415554,-0.071897711,-0.278434691,-0.160000519,-0.41299196,-0.40268019,-0.111982915,-0.098173643,-0.412733163,1.229969423,-0.385602572,-0.601041463,-0.133580163,-0.200993082,-0.225773963,-0.06776731,-0.545089425,0.919669553,-0.839111761,-0.411353306,0
-0.479693589,0.089011715,-0.718983335,-0.251700639,-0.0136022,-0.53550371,-0.322192823,-0.103884687,-1.721416512,-0.735568539,-1.054779058,-0.541736049,-0.321791243,-0.359772508,-1.082572928,-2.178605128,-0.346183986,-0.295367408,-0.336805427,-0.157179856,-0.163633945,-0.258873201,-0.744614361,-0.170698259,-0.145419312,-0.346859189,0
0.071837489,0.008540765,0.265117392,-0.088621315,0.032547747,-0.272086865,-0.242481073,-0.008683538,0.320382824,0.077070375,-0.012242819,-0.273210502,0.385365568,0.064286196,-0.048596822,0.655855079,-0.222281814,-0.526504949,0.449665399,-0.194187292,-0.120277197,0.385997368,-0.234363476,-0.20297492,0.10393731,-0.20764832,0
-0.094783819,0.080726207,-0.961071441,-0.251277759,-0.023167476,-0.552301704,-0.354775001,-0.115906205,-0.422058416,-0.185785507,-0.55255981,-0.524142607,-0.392238203,-0.211275063,-0.540591064,1.186224581,-0.400061172,-0.630927043,-0.462238355,-0.210716202,-0.214740746,-0.200326019,-0.420765119,1.431468504,-0.472183764,-0.435403283,0
0.109277947,-0.071643441,0.758551466,0.140769772,0.094116316,0.99909974,-0.254974357,0.099615727,0.339390367,0.259830187,0.98792859,0.93028619,0.319822771,0.342614302,1.099944709,1.02768623,0.12709892,-0.380043855,0.372802703,0.210793434,0.176477826,0.312958958,1.061496123,-0.732273265,0.582894003,0.15502088,0
-0.033544664,-0.017832728,1.14732813,0.003164721,0.028540295,-0.091007896,-0.324568846,0.023238901,-0.159766751,-0.119408698,-0.30337533,-0.090922895,-0.150750156,0.146326568,-0.303838734,-0.060503397,-0.211910367,-0.594671571,-0.179042896,-0.176719806,-0.157595268,-0.034715155,0.52646365,0.118469509,0.027634512,-0.242624019,0
-0.407472501,0.029244131,-0.34257979,-0.191846247,-0.0136022,-0.35667724,-0.233206918,-0.028065228,-1.487569904,-0.614108787,-1.123769462,-0.370425547,-1.507229924,0.002465663,-1.156857645,-1.203447473,-0.222907881,0.048438871,-1.345110561,-0.198139868,-0.140713217,-1.271432301,-0.503745656,-0.105094975,-0.141690039,-0.326581319,0
0.335205525,-0.070024726,0.634094006,0.300597151,0.052548547,0.933879289,0.299175596,0.097864422,1.169303572,1.372897998,2.510410116,0.865889681,1.146266633,0.295758861,2.756208318,-0.035548286,0.778846314,1.692330218,1.315884841,0.308626349,0.25428546,0.942537679,0.593313795,-1.018602242,-0.020834289,0.995017967,0
0.072919453,-0.086683616,1.289674438,0.902228086,-0.013607073,1.963436291,1.222682206,0.118997417,0.249321946,0.570100037,2.653083554,1.852175032,-0.321791243,0.344348292,2.909830494,-0.958006619,2.741743048,5.493024054,-0.335236167,0.458068643,0.704436266,-0.674387879,2.246293498,-1.148257199,-0.098885346,3.134517378,0
0.046862156,-0.10173096,1.742438138,2.551860612,-0.010623524,4.754965749,0.117294844,0.138085756,0.217311422,1.343438491,3.595835827,4.526378214,0.216071169,0.436830303,3.292238302,-0.378607663,3.231374568,6.28035697,0.201449607,0.194783873,1.98397681,0.166940365,6.161537614,-1.319276835,-0.002566231,3.29042373,0
-0.010673526,0.024591481,-0.611956035,-0.232176284,-0.106287561,-0.424868321,-0.257503672,-0.062797968,-0.092892501,-0.095046002,-0.294558432,-0.351027649,0.173117754,-0.074787387,-0.274699165,0.962509352,-0.340773823,-0.56373473,0.200760255,-0.198662176,-0.239336557,0.179579249,-0.531071713,0.034666854,-0.195099318,-0.340832744,0
0.045949249,0.012675426,0.049763177,-0.160426287,-0.0136022,-0.278051672,2.1905668,-0.00704664,0.27917911,-0.040751814,-0.106401459,-0.295089526,0.284511117,0.045204761,-0.143108198,-1.521845329,0.247622694,1.726863479,0.334297495,-0.153559703,-0.065655512,0.318235774,-0.053983743,0.59686406,-0.138744389,0.209292361,0
0.037035445,-0.010620196,0.248757505,-0.104521592,-0.0136022,-0.126286588,0.305843791,0.022505524,0.256320366,-0.000749183,-0.030692724,-0.149718072,0.246386287,0.140189749,-0.064367025,-0.553733823,-0.117622339,0.560682245,0.246257457,-0.127237144,-0.276576458,0.263749921,-0.041724027,-0.053568981,-0.108156473,-0.127585889,0
0.137330114,-0.024844076,0.942867765,0.031983972,0.043059496,0.002937806,-0.262562302,0.040267918,0.604129408,0.19727889,0.350969654,-0.025022673,0.557851032,0.190090983,0.269851437,-0.191297537,0.045981921,-0.458564096,0.651940835,-0.200585691,-0.135827556,0.613992206,0.359685261,-0.242873539,-0.021595029,0.062537276,0
-0.058710467,-0.028712805,-0.235579248,-0.163745892,-0.0136022,0.046496591,-0.392944666,0.045457294,-0.19852723,-0.147208336,-0.070507212,0.015803135,-0.203062629,-0.200647209,-0.037141849,-0.548155622,-0.283411926,0.133341088,-0.263985777,-0.194297278,-0.175831345,-0.373653044,-0.280264157,-0.39826816,-0.131208325,-0.31320038,0
-0.212189295,0.065662907,-2.126407609,-0.335775464,-0.009982297,-0.479528709,-0.181700864,-0.074265052,-0.730088274,-0.257516767,-0.074208852,-0.488128681,-0.770471785,-0.136396826,-0.026753914,-1.830995113,-0.465597376,-0.104098931,-0.784460958,-0.17165603,-0.246639922,-1.852209573,-0.663129663,1.460750823,-0.15505411,-0.50669389,0
-0.216922887,0.113884428,-0.718226499,-0.229765869,-0.0136022,-0.582712143,0.612963966,-0.135437838,-0.167754888,-0.230654765,-0.695865734,-0.586960217,-0.200589554,-0.320291805,-0.719748416,-0.64474658,-0.401017991,0.087900913,-0.335880218,-0.20216248,-0.237058443,-0.011186743,-0.266655103,2.375580267,-0.153116182,-0.432602103,0
0.015256414,-0.003285104,1.065146454,0.008048982,0.070813015,-0.180754689,-0.305024138,0.013200435,0.132750633,-0.019053145,-0.091842648,-0.201896913,0.228079651,0.120527804,-0.158988243,-0.273649403,-0.125146953,-0.540442267,0.265214624,-0.016432835,0.152942901,0.251333027,0.254282553,0.005540085,-0.027406749,-0.145196499,0
0.171930416,-0.012881772,0.952691342,0.036297345,-0.0136022,-0.107960504,0.581155912,0.025374495,0.855327127,0.239514742,0.390026326,-0.132162223,0.80230341,0.128270449,0.356375714,0.268023297,0.069252707,0.770330303,0.724568943,0.087535599,0.116174816,0.750097663,0.203932906,-0.255745315,0.109998487,0.089243354,0
0.146132341,0.015041063,1.572302956,0.37276157,-0.0136022,-0.290467888,0.212719006,-0.010047619,0.540688111,0.344143507,0.021217673,-0.307006451,0.190584637,-0.091456314,0.075995628,-1.379747992,0.354904562,0.312049125,-0.180948461,-0.20082835,0.522857201,0.259626726,0.004230628,-0.735306493,-0.117334827,0.303617378,0
0.085767774,-0.077995741,0.229148575,0.053297109,0.091826095,1.270851616,-0.263482053,0.10190093,0.379724455,0.420215556,1.512570448,1.234186586,0.415638698,0.348487252,1.381611519,0.545759001,0.553107874,-0.298356475,0.485167003,-0.068352935,0.063130501,0.312558648,0.565787265,-0.906061694,0.05483559,0.592808595,0
0.07409158,-0.009221164,-0.014835443,-0.120506444,-0.0136022,-0.137235147,-0.369100122,0.020730751,0.351896419,0.120985102,0.157566262,-0.160206471,0.345183341,0.13546274,0.125707074,-0.020868809,-0.326752289,-0.072809126,0.395502064,-0.072629056,-0.109495242,0.255896563,-0.312964442,-0.397451521,-0.08955237,-0.301169811,0
0.003315365,0.023419069,-0.833880963,-0.249127416,-0.0136022,-0.33113845,0.57686374,-0.02067572,0.018208449,-0.11074718,-0.286135016,-0.345952618,-0.021121536,-0.08271097,-0.254943259,-0.672637586,-0.228129042,0.491933709,-0.037238362,-0.193173255,-0.176660512,0.031504517,-0.369590447,0.745220036,-0.157345193,-0.257902172,0
-0.083026478,0.016731464,0.217948932,2.094093347,-0.011988819,-0.303386403,-0.330240644,-0.014060659,-0.355468658,-0.43527163,-0.405953015,-0.31523928,-0.175342351,0.050467045,-0.397411744,-0.818111203,4.561707542,-0.605608058,-0.20788241,3.790434518,2.941454608,-0.170219056,-0.714643598,-1.426400349,-0.121517864,4.360340836,0
-0.227967935,0.038262686,-0.735905115,-0.238540623,-0.054751514,-0.406663889,-0.403897367,-0.046666605,-1.012381339,-0.313336725,-0.790490722,-0.404710203,-0.827365116,-0.033329934,-0.739676932,0.231911784,-0.495530459,-0.681526221,-0.972516056,-0.189568391,-0.254632862,-0.698370097,-0.361031778,0.87619328,-0.181026666,-0.535029339,0
0.061896946,0.030946094,-0.653119499,-0.246300465,0.022987507,-0.36817519,-0.171353665,-0.032342283,0.283568651,0.110278314,-0.037221601,-0.377229848,0.404805872,0.00348344,-0.061950496,0.969408707,-0.359355015,-0.539027231,0.472463239,-0.20159381,-0.245126763,0.281148856,-0.704866668,-0.422456211,-0.217125718,-0.327730808,0
-0.055831993,0.023347383,-0.595294178,-0.228865136,-0.0136022,-0.330808816,0.623694394,-0.020584781,-0.234161196,-0.147744731,-0.455257691,-0.345651875,-0.249488427,0.008572325,-0.453589757,-0.973713659,-0.050089808,0.546563674,-0.274670726,-0.128055871,-0.184988469,-0.076473328,-0.475440364,0.176178622,-0.146660967,-0.096527379,0
-0.155097669,0.023402882,-0.596337695,-0.226308828,-0.005013438,-0.351771972,-0.374158752,-0.030092282,-0.652053822,-0.24200565,-0.615394417,-0.345877432,-0.526968329,0.009265921,-0.602538933,-0.155626408,-0.380676725,-0.650194759,-0.620237726,-0.206525899,-0.220416488,-0.426959802,-0.29037264,0.7468922,-0.151991566,-0.42414276,0
0.218792976,0.157867228,-0.634684047,-0.225655479,-0.093006364,-0.645307165,1.388314025,-0.1912211,0.902990922,0.000486216,-0.168688106,-0.646924532,0.858986803,-0.414091648,-0.182023723,-1.050487323,-0.284297869,0.172898525,0.979038138,-0.203282064,-0.173128877,0.909821421,-0.416023154,2.089173515,-0.147298071,-0.289920448,0
0.002172541,-0.001645577,0.202888663,-0.099129876,0.014074919,-0.192413532,-0.289771602,0.010956301,0.003499344,-0.044711425,-0.253869541,-0.212648461,0.037279153,0.1147604,-0.270509469,-0.053897632,-0.228955923,-0.57046013,0.041460964,-0.113964893,-0.005101239,0.167155077,-0.192233234,-0.201497193,-0.069527808,-0.240347362,0
-0.056418056,0.039173791,-0.982476901,-0.261439558,-0.011324481,-0.395833056,-0.322959282,-0.040661713,-0.27832578,-0.159721763,-0.43987694,-0.407943186,-0.202970256,-0.017897418,-0.420483315,0.415111656,-0.503834704,-0.611429106,-0.240281932,-0.193568315,-0.298240873,-0.103156185,-0.446510521,0.847377611,-0.247048141,-0.525989673,0
-0.020040403,0.025750019,0.878498489,-0.090883722,-0.13138102,-0.341612179,0.738126742,-0.023632697,-0.056397191,-0.127856396,-0.420307799,-0.355989902,-0.086395611,-0.114684249,-0.410063997,0.715453755,-0.211473302,0.570984986,0.037438105,-0.179711118,-0.005743354,0.115908097,0.212491575,0.854299593,0.343147646,-0.238885391,0
-0.032968744,-0.030500329,0.864432044,0.07336275,0.029069876,0.059211047,-0.297512839,0.045401557,-0.14464768,-0.083336112,-0.030357536,0.035877703,-0.142495375,0.203284389,-0.027365892,0.932122835,-0.25483729,-0.58864256,-0.169362431,-0.134082884,-0.169217557,-0.237642206,0.281577768,-0.47818206,0.533662401,-0.270557705,0
-0.045441758,0.065480223,-1.606063815,-0.314885208,-0.004696731,-0.496257637,-0.336602255,-0.084224313,-0.205732704,-0.14526707,-0.457300879,-0.487639974,-0.104362147,-0.129852897,-0.454691318,-0.458757607,-0.224927833,-0.603903018,-0.124643213,-0.207384576,-0.305658701,0.050093466,-0.660546642,0.940357726,-0.205283745,-0.261819361,0
0.125124209,0.080122657,0.30383834,-0.115875911,0.059396637,-0.531724691,-0.218567548,-0.102813956,0.388710591,0.036138555,-0.207919659,-0.522826858,0.493819792,-0.177628107,-0.170725668,0.073520228,-0.327933547,-0.552452592,0.576850757,-0.08427865,-0.055074567,0.544374628,-0.401218969,0.221365947,-0.03996823,-0.311013004,0
0.120570944,0.014176206,0.636158104,0.03547273,0.034383049,-0.347019747,-0.20277849,-0.034944305,0.565741625,0.281666123,0.156618992,-0.302720869,0.628852229,-0.003203733,0.092911328,0.727050542,-0.095899001,-0.498337764,0.735204652,0.147307585,0.152300786,0.539898432,-0.24570564,-0.519869506,0.265651166,-0.044052671,0
0.014970145,0.055647686,-0.359593309,-0.206181869,-0.0136022,-0.45088979,1.149025484,-0.061560027,0.146374776,-0.098757478,-0.258678758,-0.460685919,0.149814582,-0.074553675,-0.264907517,-0.320476934,-0.187458323,0.579507006,0.184757452,-0.167744391,-0.146779812,0.143787881,-0.231664796,1.22135911,-0.133991313,-0.213529684,0
-0.00805878,0.05337686,-0.78505358,-0.252254611,-0.008855765,-0.500986316,-0.295290107,-0.090205737,-0.100640456,-0.105494096,-0.277988494,-0.454031989,0.015273401,-0.1452251,-0.246171574,0.450489196,-0.355929366,-0.590175251,0.015654597,-0.184527796,-0.214860794,-0.073138381,-0.604159663,0.227821279,-0.207258781,-0.37131093,0
-0.210171883,0.019739961,-0.42879028,-0.199246642,-0.01569691,-0.313891526,-0.438978201,-0.016008508,-0.843259762,-0.439870059,-0.694626996,-0.329449368,-0.768036499,0.04546109,-0.694782851,0.26934445,-0.250147695,-0.681624796,-0.902940791,-0.173873004,-0.192074073,-0.689126571,-0.643483277,-0.537096688,-0.129796731,-0.338578408,0
-0.159282389,0.143530038,-0.976552175,-0.271022012,-0.0136022,-0.627232231,-0.87815162,-0.173048015,-0.248100061,-0.257405898,-0.631697662,-0.629609277,-0.206820528,-0.409470186,-0.626214636,1.626021711,-0.607766525,-0.555746925,0.00937165,-0.06411627,-0.18802037,-0.020725042,-0.742748417,0.396437665,-0.144637931,-0.614802725,0
-0.062910403,0.011630199,0.045023396,-0.155816898,-0.002286704,-0.278306746,-0.339974675,-0.008181908,-0.28290167,-0.159025927,-0.390524172,-0.289713752,-0.141701807,0.065575381,-0.380423861,-0.117753357,-0.224856957,-0.600294196,-0.168431807,-0.146704099,-0.18401692,-0.091034793,-0.108497067,0.426653285,-0.091638734,-0.263560333,0
0.166802358,-0.015751523,0.734546771,-0.058385417,0.054187643,-0.114513943,-0.216957984,0.018812237,0.541847612,0.085934624,0.331076984,-0.108741893,0.773583825,0.134950082,0.409633495,-0.269539149,-0.203192682,-0.436292369,0.904932848,-0.206990995,-0.179011212,0.6799706,0.335705567,0.183917243,-0.051350461,-0.172561021,0
0.016550263,0.019788523,-0.81814795,-0.259134864,-0.0136022,-0.314126979,0.496002302,-0.016070112,0.019699236,-0.073035844,-0.204946688,-0.329674925,-0.321791243,0.007154976,-0.167524552,-0.220069312,-0.23891393,0.177032341,-0.342319254,-0.191353314,-0.268011197,-0.296546027,-0.5592999,0.111586414,-0.169195001,-0.117865457,0
-0.051719403,0.069335078,-0.077064173,-0.187363723,-0.0136022,-0.489256838,0.939552202,-0.078923464,0.038495584,-0.158831642,2.219671086,-0.497451702,-0.321791243,-0.1212131,2.443158019,-0.655756188,-0.559723573,-0.345962134,-0.215002427,-0.179681032,-0.124328107,-5.593617591,-0.1405728,1.532265015,-0.126833145,-0.301147491,0
-0.062664144,0.009063379,-0.318361042,-0.197174532,0.029201837,-0.266679297,-0.339438153,-0.005946574,-0.288616356,-0.160742814,-0.477125055,-0.276067556,-0.257961545,0.071320167,-0.469348976,1.895243318,-0.399635919,-0.615878046,-0.304770768,-0.144341629,-0.169181263,-0.074068192,-0.202102691,0.488406703,0.291813186,-0.429946003,0
-0.110967068,-0.039687693,0.801477058,0.00246697,-0.0136022,0.190397549,0.12787198,0.059379725,-0.371802307,-0.242750057,-0.601606537,0.153656023,-0.393384467,0.221106797,-0.558098344,-0.227849434,-0.08180659,0.916921771,-0.447825984,-0.133377595,-0.184885172,-0.245542873,0.550057819,-0.213319006,-0.03971465,-0.136725996,0
-0.058697957,0.049244511,-0.493954233,-0.216563565,-0.002467803,-0.434149089,-0.333613064,-0.055250051,-0.277269806,-0.159534341,-0.428248836,-0.441438393,-0.183706301,-0.05538931,-0.412916756,0.060308698,-0.283789928,-0.610208677,-0.217690898,-0.209002646,-0.12301875,-0.118142342,-0.340174841,0.857099497,-0.142116383,-0.316715806,0
0.177092286,0.006117318,0.50436163,-0.011149756,-0.0136022,-0.241097341,0.133237194,0.001275723,1.125159693,0.371697121,0.32718589,-0.259714678,0.931583533,0.080713872,0.226369613,-1.043587969,-0.084121856,0.172993921,1.019611399,-0.026469636,0.001040735,0.870081538,-0.216212929,-0.43750569,-0.122053886,-0.017547475,0
-0.066697998,0.098166705,-1.160295113,-0.289377105,-0.025058861,-0.554148832,-0.37475659,-0.11549962,-0.167088175,-0.168648981,-0.304672361,-0.559592641,-0.167981908,-0.309280211,-0.273239833,-0.903692554,-0.432049644,-0.282870565,-0.575237843,-0.190567139,-0.296163769,-0.492901805,-0.715591991,0.464296427,-0.162503997,-0.471729352,0
-0.338993205,0.106227906,-2.458880269,-0.33847978,-0.075408647,-0.575215586,-0.349486433,-0.130005526,-1.320477455,-0.310813133,-0.743491556,-0.574103471,-0.529370025,-0.247510189,-0.745890862,1.030328536,-0.449378701,-0.640949321,-0.62305422,-0.210118285,-0.287534297,-0.645747506,-0.683662759,1.989893618,-1.260899596,-0.480077093,0
-0.026630239,0.035792989,-0.326281062,-0.18782889,-0.0136022,-0.383071509,-0.358293048,-0.036372924,-0.029770067,-0.098688844,-0.368314333,-0.395725518,-0.041359606,-0.138816874,-0.363734122,-0.834111833,-0.345321667,-0.180828912,-0.089392729,-0.185176366,-0.261411367,0.049729547,-0.540108434,-0.17353705,-0.138862314,-0.361623978,0
-0.072630158,-0.106400953,-0.29285032,0.162632652,-0.011993594,7.09536747,-0.348053154,0.142010791,-0.337785432,-0.243647569,-0.36158143,6.821796095,-0.329702565,0.451569223,-0.337026773,1.016823417,0.218386553,-0.63711155,-0.388902184,0.215690998,0.130273436,-0.106158511,0.445349057,-1.369558427,-0.020281774,0.149965362,0
-0.076682338,0.031313774,-0.572673194,-0.225431352,-0.013817471,-0.365267346,-0.238802069,-0.030690718,-0.206846653,-0.180781087,-0.404172147,-0.378658375,-0.208344682,0.002051013,-0.37540878,0.1388439,-0.380109721,-0.070392433,-0.289270207,-0.204059855,-0.29223849,-0.231437398,-0.457582817,0.30092986,-0.15294383,-0.409422611,0
-0.234842913,0.205873692,-2.187680738,-0.284664111,-0.047712427,-0.70013237,-0.358116762,-0.258316305,-1.078597158,-0.237602562,-0.713237208,-0.693783988,-1.019248896,-0.577267701,-0.675616955,0.001443996,-0.41245257,-0.66246933,-1.197540093,-0.204666008,-0.213718945,-0.752157227,-0.463157518,3.940026114,-0.335902112,-0.448047657,0
-0.168301009,0.118185585,0.919780447,0.113726616,-0.065150402,-0.589846629,-0.875560988,-0.140879749,-0.563260853,-0.366147379,-0.562221964,-0.593794593,-0.581401181,-0.533360044,-0.552217078,-1.328516617,-0.478780218,-0.505854949,-0.730253307,-0.205824063,-0.033717251,-0.572417961,-0.527833298,-0.565834582,-0.124305593,-0.540352699,0
0.119060703,-0.057595306,1.058036783,0.118061133,0.060752712,0.298038761,-0.227305182,0.035509767,0.541267861,0.255955048,0.748866783,0.486991601,0.519684214,0.177862579,0.604038514,1.602974932,-0.050999377,-0.378975423,0.607182224,0.161294989,0.149118127,0.585642967,0.999118076,-0.48942056,2.070768682,-0.012302237,0
0.089115099,0.016386909,-0.095717502,-0.176305419,0.038230759,-0.302895876,-0.317670714,-0.014157464,0.396992745,-0.002232717,-0.035123033,-0.313585196,0.415848637,0.050218255,-0.076653661,0.228682299,0.243157538,-0.52826659,0.4854132,-0.203073437,-0.129582286,0.467587859,-0.114973898,0.642595811,-0.076351786,0.207439787,0
0.202011266,-0.050965512,1.066866536,0.569823506,0.095097343,0.38770707,-0.47828989,0.073686446,1.107270241,1.258174864,1.250249519,0.342672746,1.108519692,0.270201347,1.06856122,-0.749264456,-0.211579615,-0.152178389,1.590689906,0.865853755,0.817867345,0.977764974,0.412193853,-1.063050704,-0.088995731,0.147856107,0
0.004388313,-0.075424296,0.845434698,0.84249633,-0.0136022,1.178436357,-0.331160395,0.104714164,0.052463436,0.418367738,0.432813784,1.100168165,0.054632669,0.332346062,0.389563754,-1.615353597,0.882797035,0.998326143,0.062949036,1.133123653,1.119884923,0.106744633,0.812600775,-1.2188342,-0.132352321,0.920803419,0
-0.105273233,0.087522497,-1.860444771,-0.302676671,-0.036940229,-0.564775213,-0.304410971,-0.123515725,-0.48253056,-0.191905482,-0.531654289,-0.53869103,-0.339565056,-0.230831461,-0.508752515,0.285051491,-0.525002851,-0.626223047,-0.400468026,-0.080564787,-0.223973249,-0.253712839,-0.52997682,1.942645254,-0.384688404,-0.543354761,0
-0.130095287,0.039331038,0.026446515,-0.129365773,-0.027646689,-0.450874093,-0.395198055,-0.068483107,-0.778162034,-0.342690642,-0.666341513,-0.408507078,-0.812123582,-0.089398143,-0.536376482,0.809695997,-0.199672533,-0.679433874,-0.954642156,0.056853074,-0.033465988,-0.686833886,-0.449872304,-0.188703192,0.074847783,-0.271405871,0
-0.066033221,-0.034597991,0.665055475,0.01849411,-0.0136022,0.118937597,-0.099843028,0.052923073,-0.290004031,-0.161070142,-0.401385716,0.08519949,-0.313339959,0.221008788,-0.390074284,0.067208052,-0.098663145,0.549775331,-0.395955235,-0.117614639,-0.054907058,-0.169760518,0.262455697,-0.423856163,0.004744291,-0.149303409,0
0.080662257,-0.027579705,-0.075688108,-0.125559856,0.083528168,-0.014995855,-0.248076225,0.029874497,0.225345111,0.097290789,0.230549774,0.003472688,0.273300402,0.163379989,0.301391843,0.120641349,-0.147496358,-0.508891713,0.318245453,0.003093305,-0.188455892,0.178043513,-0.247347979,-0.478765373,-0.084233378,-0.130989714,0
-0.092758518,0.090718303,-0.342247241,-0.204680646,-0.110147426,-0.539106139,0.848726795,-0.10604991,0.020767634,-0.185930693,-0.420874704,-0.545194589,-0.046267968,-0.507960851,-0.398883629,-0.604231224,-0.227254911,0.285306516,-0.46896938,-0.203953321,-0.234445313,-0.189470335,-0.361286224,1.196626633,-0.137054063,-0.272365638,0
0.032117018,0.074070975,-0.615839597,-0.225241057,0.057095998,-0.577550887,-0.304027741,-0.132194804,0.147948385,-0.096149414,-0.289705495,-0.508917513,0.154349253,-0.253136611,-0.30496854,-0.012648302,-0.144992091,-0.581192152,0.178750246,-0.099553329,-0.192261124,0.230014691,-0.249452949,1.713325414,-0.156015652,-0.16433604,0
0.15647862,-0.002748616,-0.809107965,-0.25239839,0.151529845,-0.210005787,-0.278964528,0.003035829,0.725959888,0.109116828,0.357177916,-0.205430639,0.794703637,0.094404859,0.26826657,-0.20861932,0.077001761,-0.454411201,0.929700264,-0.07372398,-0.229230219,0.704425912,-0.366382873,0.372716264,-0.168896065,0.080025126,0
-0.040441057,0.030902158,-0.96485562,-0.288818904,-0.002961442,-0.377357852,-0.275975337,-0.036780682,-0.174451009,-0.116323897,-0.292080957,-0.377041884,-0.013874459,-0.007923203,-0.288005764,0.45122317,-0.397804969,-0.588384991,-0.018527392,-0.205037888,-0.224204968,-0.075356099,-0.70849832,-0.117383438,-0.248946898,-0.407112474,0
0.010448437,-0.047536149,0.811453531,0.107277701,0.059179596,0.092213694,-0.178175152,0.017539094,0.072883086,0.05349749,0.048965398,0.278764944,-0.01622577,0.131678117,-0.026157628,2.468770483,-0.372715045,-0.548293338,-0.021284798,0.818702985,0.297111765,0.098043346,0.464008498,-0.618954965,7.120512674,-0.345720861,0
